epoch_ms,session_id,country_by_ip_address,region_by_ip_address,url_without_parameters,referrer_without_parameters,visitor_recognition_type,ua_agent_class
1520286617887,ae2ed02fb182e242d4ff06262f979550,US,CT,https://www.bol.com/nl/account/resetpassword.html,,LOGGEDIN,Browser
1520286623088,78dab1e642921359685aec541fdee6d3,NL,,https://www.bol.com/nl/p/buggy-baninni-luca-5-standen-ltd-black-mist/9200000073097881/,https://www.bol.com/nl/l/buggy-s/N/11275/,LOGGEDIN,Browser
1520286623465,8f5d36669f199e51dc0ce73f920cd6bf,BE,VWV,https://www.bol.com/nl/p/bucketlist-het-bucketlist-boek-voor-ouders/9200000072427149/,,ANONYMOUS,Browser
1520286625366,23cba41cfa9c529a8321d52615f6a3b9,NL,,https://www.bol.com/nl/p/basil-sport-design-double-bag-fietstas-achterop-waterafstotend-polyester-black/9200000019482579/,https://www.bol.com/nl/p/basil-sport-design-double-bag-dubbele-fietstas-32-l-grijs/9200000019482615/,ANONYMOUS,Browser
1520286626321,c42ac8a6ea283231026b4a9ba03a86e9,NL,FR,https://www.bol.com/nl/m/boeken/literatuurlijst-frans/index.html,,RECOGNIZED,Browser
1520286628317,1d96b44e89bc8cb162061140e5669bc5,NL,,https://www.bol.com/nl/p/curetape-art-kinesiotape-tattoo/9200000066306647/,,RECOGNIZED,Browser Webview
1520286630965,d3d656eeb0e8ef808256880c932f53b2,NL,,https://www.bol.com/nl/p/nomad-coolmax-crew-wandelsokken-unisex-6-paar-maat-39-42-grey-melee/9200000076602986/,,RECOGNIZED,Browser
1520286634311,a24ffea9967c13ae2ec38629490069ae,BE,VAN,https://www.bol.com/nl/l/handdoekensets/N/30385/,https://www.bol.com/nl/l/handdoekensets/N/30385/,LOGGEDIN,Browser
1520286638535,626477981e9c881c8773b6fd3a54bfdd,NL,ZH,https://www.bol.com/nl/p/canon-eos-4000d-18-55mm-dc/9200000090233303/,,RECOGNIZED,Browser
1520286640649,82cdcd859eca1014273a99b9d9852d93,BE,VAN,https://www.bol.com/nl/p/dooky-gordel-kussen-grey-star/9200000073993341/,https://www.bol.com/nl/catalog/product-recommendations.html,RECOGNIZED,Browser
1520286641509,fde8826ee93309e9679df1baf7390ece,NL,NB,https://www.bol.com/nl/l/Varta-Zaklampen/N/15333+4294640621,,RECOGNIZED,Browser
1520286646246,0614bbb6b2d890aa677209f8cf39475e,NL,UT,https://www.bol.com/nl/p/industrieel-kabinet/9200000092958784/,,RECOGNIZED,Browser
1520286646482,6650a7e89a1622f51ab3d5904258e0b3,NL,NH,https://www.bol.com/nl/l/boeken-boek/N/8299/,,ANONYMOUS,Browser
1520286647509,f1e1230f1d4946578cff95af1eb3aadb,NL,,https://www.bol.com/nl/s/ajax/index.html,https://www.bol.com/nl/s/algemeen/zoekresultaten/sc/media_all/index.html,RECOGNIZED,Browser
1520286647577,2f28761f179f4ece2219fc2b5cdd773b,NL,GE,https://www.bol.com/nl/p/the-legend-of-zelda-triforce-heroes-2ds-3ds/9200000045947689/,,ANONYMOUS,Browser
1520286648462,461a33620313d3000b239b5e4f72ee09,BE,VAN,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/handboeien/N/20544/,ANONYMOUS,Browser
1520286651467,842411b51f3e8cff70c60261c39c2a22,NL,OV,https://www.bol.com/nl/l/ajax/index.html,,ANONYMOUS,Browser
1520286657649,862bc94540bc5552997360e96d8ea1cc,NL,,https://www.bol.com/nl/p/leuke-originele-pampertaart-luiertaart-voor-meisjes-3-lagen/9200000080251494/,,ANONYMOUS,Browser
1520286659163,e5935e226e61f917afb84bc6f4239c2a,UA,35,https://www.bol.com/nl/p/very-best-of-free-bad-company/1000004008288142/,https://www.bol.com/nl/p/very-best-of-free-bad-company/1000004008288142/,ANONYMOUS,Browser
1520286661281,461a33620313d3000b239b5e4f72ee09,BE,VAN,https://www.bol.com/nl/p/zwarte-enkelboeien-met-pluche/9200000084600056/,https://www.bol.com/nl/l/handboeien/N/20544/,ANONYMOUS,Browser
1520286668687,a8d5ee0e0a876701a2417ef0fd53c7c2,US,OK,https://www.bol.com/nl/p/the-technique-of-pencil-drawing/1001004006310930/,,ANONYMOUS,Robot
1520286669488,0ffbf7fda7ea419766e56974217ed4fa,NL,NH,https://www.bol.com/nl/p/vaccinium-corymbosum-pink-lemonade-totale-hoogte-50-70cm-incl-o15cm-pot-zeer-decoratief-zeer-smakelijke-bessen/9200000053084688/,https://www.bol.com/nl/p/blauwe-bes-heidelbeere-bluecrop/9200000053084704/,RECOGNIZED,Browser
1520286674405,667864898409fb5e904e328fe3313164,NL,,https://www.bol.com/nl/order/basket.html,,LOGGEDIN,Browser
1520286676590,000a3e043e0b4d9832c4ea10710502fd,NL,,https://www.bol.com/nl/p/panasonic-tx-32e200e-32-hd-zwart-led-tv/9200000078499511/,https://www.bol.com/nl/s/elektronica/zoekresultaten/N/18100/filter_N/4274301467+8339/sc/media_all/index.html,RECOGNIZED,Browser
1520286678349,1402b43cb731d144949e05ffc6564aa4,BE,VAN,https://www.bol.com/nl/l/ajax/index.html,,RECOGNIZED,Browser
1520286680217,4c05709d5f19e737b222386643aeb157,NL,UT,https://www.bol.com/nl/p/playbig-bloxx-peppa-pig-picknick/9200000083328894/,,LOGGEDIN,Browser
1520286681946,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/hp-x900-optische-muis/9200000060316238/,,ANONYMOUS,Browser
1520286684830,e0f43b64ae13274b9f065b7da937397c,FR,,https://www.bol.com/nl/p/the-revolution-on-the-upper-ohio-1775-1777/9200000050405942/,,ANONYMOUS,Robot
1520286685548,23cba41cfa9c529a8321d52615f6a3b9,NL,,https://www.bol.com/nl/p/basil-go-double-bag-dubbele-fietstas-32-l-dark-denim-blue/9200000049787645/,https://www.bol.com/nl/l/basil-dubbele-fietstas/N/17987/filter_N/4285984517+4277361620/,ANONYMOUS,Browser
1520286687387,c2b6cc37542e6afce52b3289800d6f4f,NL,FR,https://www.bol.com/nl/p/wie-is-de-mol-molboekje-2018/9200000079416531/,,ANONYMOUS,Browser
1520286688747,9e5ac69bc5a1f543a8b4568e73a8d5ca,NL,GE,https://www.bol.com/nl/p/philips-az215c-radio-cd-speler-roze/9200000047972170/,,ANONYMOUS,Browser
1520286693726,16c8bf48e560ededdef486ad17a95fc5,BE,,https://www.bol.com/nl/lijstjes/verlanglijstje.html,,RECOGNIZED,Browser
1520286696656,2fc7f1f0f545968f9ea8d2bc7b7ba3e4,US,OK,https://www.bol.com/nl/p/marshall-major-ii-on-ear-koptelefoon-zwart/9200000040929859/,,ANONYMOUS,Hacker
1520286698495,91b27689f63500c78949ca4113a46c24,US,TX,https://www.bol.com/nl/ra/algemeen/korting-op-pampers/36178/index.html%2520,https://www.bol.com/nl/ra/algemeen/korting-op-pampers/36178/index.html%20,ANONYMOUS,Robot
1520286699314,1d282e38be49d885fe5daa783cca40a1,BE,VBR,https://www.bol.com/nl/l/computer/netwerk-switches/N/7108/index.html,,ANONYMOUS,Browser
1520286699365,ca1374c72ecd95180b37ba10dfc8fc49,NL,GE,https://www.bol.com/nl/p/ogon-designs-big-stockholm-rfid-creditcardhouder-zilver/9200000057322619/,https://www.bol.com/nl/l/creditcardhouders/N/25496/filter_N/4280673029+4280673027+4278196294/,RECOGNIZED,Browser
1520286700915,72a2d38945b62f3a55f427b2b59bba85,BE,VAN,https://www.bol.com/nl/p/male-power-sekstuigje-bong-thong-black-large-x-large/9200000020987146/,https://www.bol.com/nl/l/sexy-herenondergoed/N/25407/,ANONYMOUS,Browser
1520286701811,9fd8738fe0b473443908405bfd10cd9c,US,OK,https://www.bol.com/nl/l/voedsel-bewaren-taartdozen/N/30859/index.html,,ANONYMOUS,Hacker
1520286702763,fc3dc5ff3efb1d8dd030c475ffd7db0b,NL,,https://www.bol.com/nl/p/visitekaartmap-256-kaartjes-105x65mm-rillstab/9200000021188472/,,ANONYMOUS,Browser
1520286703335,69676a08188ae9c649e23486149f7b0a,US,OK,https://www.bol.com/nl/p/waterfire-saga-das-zweite-lied-der-meere/9200000040957350/,,ANONYMOUS,Robot
1520286703385,76d1b07ac5320595cee7545b6c8ac002,NL,UT,https://www.bol.com/nl/p/snelle-planga-zonnebril-wit-rainbow/9200000093434206/,https://www.bol.com/nl/l/zonnebrillen/N/16820/,RECOGNIZED,Browser
1520286703563,733a07863f9477f8882f8e0f6e6b1437,BE,VAN,https://www.bol.com/nl/muziek/index.html,,ANONYMOUS,Browser
1520286705561,019ae09abf4cdeb3c42befadcf154767,NL,NH,https://www.bol.com/nl/l/interieurboeken/N/2688/,,ANONYMOUS,Browser
1520286706951,92e058985d829b251ee098a892c68bd4,US,OK,https://www.bol.com/nl/s/dvd/zoekresultaten/N/3133/sc/dvd_all/index.html,,ANONYMOUS,Hacker
1520286707309,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/razer-lancehead-tournament-chroma-optische-gaming-muis-16000-dpi/9200000077580074/,,ANONYMOUS,Browser
1520286708842,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/logitech-g603-lightspeed-draadloze-gamingmuis-pc/9200000082123067/,,ANONYMOUS,Browser
1520286708947,c9904473568693f44c236b3abd8908c2,US,OK,https://www.bol.com/nl/b/vdd/7366817/,,ANONYMOUS,Hacker
1520286710028,1ba44772a68e92a46f1e5cfb7995989d,BE,VAN,https://www.bol.com/nl/checkout/login.html,,RECOGNIZED,Browser
1520286710782,ce18bbcf4693446881ec7badd65b2375,NL,UT,https://www.bol.com/nl/checkout/paid.html,,LOGGEDIN,Browser Webview
1520286711180,58ad425dcda322aeb1a421e086ab35b9,NL,,https://www.bol.com/nl/p/davidoff-hot-water-110-ml-eau-toilette-for-men/9200000005185236/,,ANONYMOUS,Browser
1520286711589,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/razer-abyssus-v2-gaming-muis-5000-dpi/9200000061819473/,,ANONYMOUS,Browser
1520286713536,98bf9f9da26671ebe61057e3c461ca2b,NL,ZH,https://www.bol.com/nl/p/duister-den-haag/666767112/,,RECOGNIZED,Browser
1520286716579,1c8809a5406c9c92466e83405f52d76a,US,CA,https://www.bol.com/nl/l/lovnix-lensaccessoires/N/8386/filter_N/4274403241/,,ANONYMOUS,Robot
1520286717590,019ae09abf4cdeb3c42befadcf154767,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/interieurboeken/N/2688/,ANONYMOUS,Browser
1520286718316,07e86ab6aa67beeb5457e5a2cd47aab1,NL,GE,https://www.bol.com/nl/c/mathias-grassow/789540/,,ANONYMOUS,Browser
1520286720174,bc5313bd0b342fa33c50a9a41e0141bb,CN,BJ,https://www.bol.com/nl/p/verlengsnoer-20m-2x1-oranje/9200000011361656/,,ANONYMOUS,Robot
1520286721237,c68a5904909d64dcf3bf2fb3b662293e,FR,,https://www.bol.com/nl/c/algemeen/juergen-schroeder/7541734/index.html,,ANONYMOUS,Robot
1520286721967,29b6f356b615f2f8dc21ae09a807b368,NL,NH,https://www.bol.com/nl/p/huawei-p-smart-32gb-dual-sim-zwart/9200000086438850/,,ANONYMOUS,Browser
1520286723476,7c7fb50d8af07d80d2ea69fac02ea92e,NL,GR,https://www.bol.com/nl/p/barbapapa-seizoen-1/9200000064866240/,https://www.bol.com/nl/l/rituals-handzeep/N/12515+4277939566/,RECOGNIZED,Browser
1520286728108,ca1374c72ecd95180b37ba10dfc8fc49,NL,GE,https://www.bol.com/nl/l/ajax/index.html,,RECOGNIZED,Browser
1520286731019,860d3c2bd4aca2f05509fd6f67689bd1,NL,NB,https://www.bol.com/nl/account/bestellingen/overzicht.html,,LOGGEDIN,Browser Webview
1520286738406,76d1b07ac5320595cee7545b6c8ac002,NL,UT,https://www.bol.com/nl/p/snelle-planga-zonnebril-zwart-gestroomlijnd-vlot-montuurtje-zomer-2018/9200000093431598/,https://www.bol.com/nl/p/snelle-planga-zonnebril-wit-rainbow/9200000093434206/,RECOGNIZED,Browser
1520286739745,a399c8b51fc10aef8cc33b3cef481f9b,NL,ZH,https://www.bol.com/nl/lijstjes/verlanglijstje.html,,RECOGNIZED,Browser
1520286741924,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/corsair-m65-pro-rgb-optische-gaming-muis-12000-dpi-zwart/9200000057369899/,,ANONYMOUS,Browser
1520286744692,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/logitech-m185-draadloze-muis-rood/1003004011448332/,,ANONYMOUS,Browser
1520286745125,88d0d0102786d6bd5f96eb78cd559c73,BE,VWV,https://www.bol.com/nl/s/ajax/index.html,https://www.bol.com/nl/s/algemeen/zoekresultaten/filter_N/4279518740/filter_levertijd/morgen/sc/media_all/index.html,RECOGNIZED,Browser
1520286747888,7ef4a7156c152c646ec7978186322922,BE,VWV,https://www.bol.com/nl/p/cloud-controller-uitbreidingsset/9200000056859679/,,ANONYMOUS,Browser
1520286752439,ace165eec991b8147d70ba37ea8814fc,NL,NB,https://www.bol.com/nl/c/glory-morning-zell-ravenheart/3270958/,,RECOGNIZED,Browser
1520286753647,23cba41cfa9c529a8321d52615f6a3b9,NL,,https://www.bol.com/nl/s/algemeen/zoekresultaten/sc/media_all/index.html,https://www.bol.com/nl/l/basil-dubbele-fietstas/N/17987/filter_N/4285984517+4277361620/,ANONYMOUS,Browser
1520286755789,116f3d415405c99dcb640180eb8cb757,NL,UT,https://www.bol.com/nl/p/lav---verlengsnoer-koptelefoon-3mtr/9200000083947180/,,ANONYMOUS,Browser
1520286757342,229dff41b48c26cc17340c26bf95f279,CN,BJ,https://www.bol.com/nl/p/500-studentenmaaltijden/9200000040774526/,,ANONYMOUS,Robot
1520286757598,40488357382da325a99f8e3cf0bb70ec,NL,ZH,https://www.bol.com/nl/s/ajax/index.html,https://www.bol.com/nl/s/speelgoed/zoekresultaten/N/7934/sc/toys_all/index.html,ANONYMOUS,Browser
1520286765916,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/logitech-mx-master-2s-draadloze-muis-lichtgrijs/9200000078691095/,,ANONYMOUS,Browser
1520286768327,32cdb02aeddd6bd6d8decdf9c139fd86,NL,NB,https://www.bol.com/nl/ra/wonen/korting-op-woonartikelen/38087/N/14035+22562+10655/index.html,https://www.bol.com/nl/m/voordeel/sale-solden/index.html,ANONYMOUS,Browser
1520286774589,18438b2f9622cd6fc7d7d5c6a866bc9d,NL,NH,https://www.bol.com/nl/p/beagles-canvas-shopper-strandtas-aztec-blauw/9200000077020521/,,ANONYMOUS,Browser
1520286775068,82cdcd859eca1014273a99b9d9852d93,BE,VAN,https://www.bol.com/nl/l/ajax/index.html,,RECOGNIZED,Browser
1520286775339,eeeda4b1a130387050991bf0d632574c,BE,VAN,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/massagetafels/N/14722/,RECOGNIZED,Browser
1520286776954,9e5ac69bc5a1f543a8b4568e73a8d5ca,NL,GE,https://www.bol.com/nl/p/bigben-draagbare-cd-speler-hond/9200000026529304/,,ANONYMOUS,Browser
1520286780211,860d3c2bd4aca2f05509fd6f67689bd1,NL,NB,https://www.bol.com/nl/account/bestellingen/overzicht.html,,LOGGEDIN,Browser Webview
1520286781914,fd2ad6405158c8945636b2bb0e752863,NL,,https://www.bol.com/nl/account/forgotpassword.html,,ANONYMOUS,Browser
1520286782521,c046f38a9fa1d2e40aefe4a3211ef5fc,BE,VAN,https://www.bol.com/nl/s/ajax/index.html,,RECOGNIZED,Browser
1520286783283,4d38dd5d7bda5d66b72071497ed4869e,NL,,https://www.bol.com/nl/p/merkloos-inktcartridge-alternatief-voor-hp-364xl-zwart/9200000013677712/,,ANONYMOUS,Browser
1520286789706,dd3c48571c156652984f93a462762b06,NL,ZH,https://www.bol.com/nl/l/baby-peuterspeelgoed/N/10477+4279522801+4279522776/,,RECOGNIZED,Browser
1520286793317,faece4787ff1a9342887824c7420fe5e,NL,UT,https://www.bol.com/nl/p/hama-fix-tv-beugel-vast-zwart/9200000009897222/,,RECOGNIZED,Browser
1520286796930,8488967469a169179c5c28648605f70c,FR,,https://www.bol.com/nl/p/leonardo-abs-handbagage-koffer-express-wit/9200000031288806/,,ANONYMOUS,Robot
1520286798029,4ef5953d2f1954e9dc462c96e95ee155,BE,,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520286800905,16c8bf48e560ededdef486ad17a95fc5,BE,,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520286802685,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/l/computer/pc-accessoires-invoerapparaten-muizen/N/7086/index.html,,ANONYMOUS,Browser
1520286803442,054a3ecbb8f3e04a56b91d672963889e,US,CA,https://www.bol.com/nl/l/informatica-uit-2003-over-programmeren-boek/N/24045+23377+11209+285/,,ANONYMOUS,Robot Mobile
1520286803973,eaff13480a85ba6eb72103c48ee3a39e,NL,ZH,https://www.bol.com/nl/p/thermaltake-view-21-tempered-glass-edition-midi-toren-zwart-computerbehuizing/9200000081164258/,,ANONYMOUS,Browser
1520286805200,11573e1919ee7b7a9ac6579ed8268d01,US,OK,https://www.bol.com/nl/p/sleep-through-the-static/1000004005875683/,,ANONYMOUS,Robot
1520286805967,81e7cefe6a218f6881685162dd2b53a8,US,AL,https://www.bol.com/nl/p/sci-grip-sg5000-06-twee-componentenlijm-25-ml/9200000059382653/,,ANONYMOUS,Browser
1520286806890,972d78ccf54768cddafb38f08e2c2536,NL,NH,https://www.bol.com/nl/l/boeken/kobo-plus/N/8299+27989/index.html,,LOGGEDIN,Browser
1520286809429,aaf6eb80eaa2dcc8dfbd10712a860984,PL,ZP,https://www.bol.com/nl/p/braun-global-radio-controlled-travel-alarm-bnc008bk-rc/9200000081913140/,https://www.bol.com/nl/p/braun-global-radio-controlled-travel-alarm-bnc008bk-rc/9200000081913140/,ANONYMOUS,Browser
1520286811232,37d93dd38f4cd0fea361068f71aed4e3,US,CA,https://www.bol.com/nl/p/24-stuks-hoed-heks-kendra-zwart/9200000078109430/,,ANONYMOUS,Robot
1520286811741,81e7cefe6a218f6881685162dd2b53a8,PT,11,https://www.bol.com/nl/p/bison-houtlijm-waterbestendig-d3-extra-5kg/9200000079311434/,,ANONYMOUS,Browser
1520286812458,d63d5a66e48a73578f9c6e440e155f0f,US,CA,https://www.bol.com/nl/p/form-fix-hoes-tea-rose/9200000055601659/,,ANONYMOUS,Robot Mobile
1520286813940,e7518c69568cc5f2a08d805f3be53012,US,CA,https://www.bol.com/nl/l/witte-ronde-serax-dinerborden/N/34414+4287495659+4276307030+16724/,,ANONYMOUS,Robot
1520286816634,a4048f29da8d7d22000cd383940847d0,US,OK,https://www.bol.com/nl/s/muziek/zoekresultaten/Ntt/Format/3132/Nty/1/search/true/searchType/qck/defaultSearchContext/media_all/sc/music_all/index.html,,ANONYMOUS,Robot
1520286818116,81e7cefe6a218f6881685162dd2b53a8,BE,BRU,https://www.bol.com/nl/p/ca25-pen-superlijm/9200000088443624/,,ANONYMOUS,Browser
1520286818780,fc3dc5ff3efb1d8dd030c475ffd7db0b,NL,,https://www.bol.com/nl/p/rillstab-schrijfmap-basel-a4-zwart/9200000052894901/,,ANONYMOUS,Browser
1520286818830,81e7cefe6a218f6881685162dd2b53a8,BE,BRU,https://www.bol.com/nl/p/loctite-secondelijm-steam-sealant-afdichtingsmiddel-570-250ml-tube/9200000022832192/,,ANONYMOUS,Browser
1520286820296,72a2d38945b62f3a55f427b2b59bba85,BE,VAN,https://www.bol.com/nl/ra/ajax/index.html,https://www.bol.com/nl/ra/mooi-gezond/speeltjes-met-korting/38550/N/12605+22562+10655/index.html,ANONYMOUS,Browser
1520286820302,3304412c6afea754e8cce4cf2407394a,US,CA,https://www.bol.com/nl/l/zippo-oorverzorging-heren/N/20370+4283636209+4280405483/,,ANONYMOUS,Robot Mobile
1520286820488,c4245408a1f7a4fbd9a501d1e264a027,US,OK,https://www.bol.com/nl/s/boeken/zoekresultaten/Ntt/Janine%2520Bharucha/N/8299/,,ANONYMOUS,Robot
1520286821164,4766ae7842215b989ea143bdb8e888d1,NL,GE,https://www.bol.com/nl/p/molteni-wielerpet-fietspet-koerspet-cap/9200000077426184/,https://www.bol.com/nl/s/sport-vrije-tijd/zoekresultaten/N/14647/sc/media_all/index.html,RECOGNIZED,Browser
1520286822231,00db6e4fca2ab7b8994655ec7db247b3,US,CA,https://www.bol.com/nl/l/blauwe-wandelschoenen-meisjes/N/18057+4280405486+16715/,,ANONYMOUS,Robot
1520286823505,9de97028427411163c562e646bb7c7b4,PL,SL,https://www.bol.com/nl/p/niet-wat-jij-denkt/9200000059982947/,https://www.bol.com/nl/p/niet-wat-jij-denkt/9200000059982947/,ANONYMOUS,Browser
1520286823702,54b27ed2ad19b431e308b0a98d504b16,DE,,https://www.bol.com/nl/p/aus-der-welt-der-w-rter/1001004006788546/,,ANONYMOUS,Browser
1520286823731,88d0d0102786d6bd5f96eb78cd559c73,BE,VWV,https://www.bol.com/nl/p/sealskin-douchegordijn-pebbles-180x200-cm-transparant/9200000092630206/,https://www.bol.com/nl/s/algemeen/zoekresultaten/filter_N/16728+4279518740/filter_levertijd/morgen/sc/media_all/index.html,RECOGNIZED,Browser
1520286825389,605f3326663775572a826e11133631bd,PL,SL,https://www.bol.com/nl/p/scanpan-classic-sauteerpan-26-cm/9200000081521107/,https://www.bol.com/nl/p/scanpan-classic-sauteerpan-26-cm/9200000081521107/,ANONYMOUS,Browser
1520286825445,9b275816fad7a768ca4f914b6de07512,NL,ZH,https://www.bol.com/nl/p/a3-baby-kids-verstelbare-spiegel-voor-in-de-auto/9200000057012128/,https://www.bol.com/nl/s/baby/zoekresultaten/N/11271/sc/baby_all/index.html,ANONYMOUS,Browser
1520286829801,b1479ec4d37d15998e74c9021d8bac0b,US,CA,https://www.bol.com/nl/p/antibody-drug-conjugates/9200000040416050/,,ANONYMOUS,Robot
1520286830423,536e880992e222d83a49a3eb0a1dcbd7,NL,GE,https://www.bol.com/nl/p/moleskine-18-months-weekly-2018-2019-large-daisy-pink-hard-cover/9200000084760653/,https://www.bol.com/nl/p/moleskine-18-month-planner-weekly-large-elm-green-hard-cover-a5/9200000064213643/,ANONYMOUS,Browser
1520286833030,6014284a71d8e41849a468b094f2e82e,US,CA,https://www.bol.com/nl/l/yogi-yogini-sieraden-maansteen-heren/N/16737+4282344426+4280405483+4278154075/,,ANONYMOUS,Robot Mobile
1520286835490,852d6e4c362937e7fedfd2844d313f5c,US,CA,https://www.bol.com/nl/l/gekleurde-houten-vierkante-fotolijsten-normale-lijst/N/14156+4289222222+4277486480+4276307028/filter_N/16725/,,ANONYMOUS,Robot
1520286837840,1402b43cb731d144949e05ffc6564aa4,BE,VAN,https://www.bol.com/nl/l/make-up-poeder-drogisterij/N/22069/filter_N/4280404061/,https://www.bol.com/nl/l/make-up-drogisterij/N/12383+4280404061/,RECOGNIZED,Browser
1520286837929,88d0d0102786d6bd5f96eb78cd559c73,BE,VWV,https://www.bol.com/nl/lijstjes/verlanglijstje.html,https://www.bol.com/nl/p/sealskin-douchegordijn-pebbles-180x200-cm-transparant/9200000092630206/,RECOGNIZED,Browser
1520286839511,4ef5953d2f1954e9dc462c96e95ee155,BE,,https://www.bol.com/nl/checkout/login.html,,RECOGNIZED,Browser
1520286841479,a24ffea9967c13ae2ec38629490069ae,BE,VAN,https://www.bol.com/nl/l/woonaccessoires/N/14124/,https://www.bol.com/nl/l/witte-sierkussens/N/25454/filter_N/16724/,LOGGEDIN,Browser
1520286843179,e234eb78ca8685bffa9c81cab7715112,US,OK,https://www.bol.com/nl/l/elektronica/telefonie-accessoires-telefoonaccessoires-powerbanks/N/18135/filter_N/22261/index.html,,ANONYMOUS,Hacker
1520286845327,9acb1dc841c81673f68469f8e66ce2d6,US,CA,https://www.bol.com/nl/c/kehler/6454350/,,ANONYMOUS,Robot
1520286845617,10747a71882b08f0ef4d443288c5b2ee,NL,DR,https://www.bol.com/nl/lijstjes/verlanglijstje.html,,RECOGNIZED,Browser
1520286846641,a606d9cd23f8f8424eabf1d116876de3,US,CA,https://www.bol.com/nl/l/kunstgeschiedenis-theorie-kruiswoordpuzzzels/N/2324+26852/,,ANONYMOUS,Robot
1520286848483,01201ebb918c64ea4dabdabdfbcbd1b0,NL,,https://www.bol.com/nl/p/trust-primo-draadloze-mini-muis-multi/9200000065161974/,,ANONYMOUS,Browser
1520286851557,6f6cabd9967c54450c4d7b90ee57dd5e,NL,UT,https://www.bol.com/nl/p/samsung-ue32m4000-hd-ready-tv/9200000078499515/,,ANONYMOUS,Browser
1520286852095,1718e72513f9cd8ce2c1549e5b87171e,NL,FL,https://www.bol.com/nl/p/sleeptime-wood-fresh-2-dekbedovertrekset-tweepersoons-200x200-220-2-kussenslopen-60x70-turquoise/9200000083471603/,https://www.bol.com/nl/l/dekbedovertrekken-200-x-200-220-cm/N/14194/filter_N/20758/,RECOGNIZED,Browser
1520286853298,7f308b9450904ec6d4a402365d75f145,NL,ZH,https://www.bol.com/nl/l/ajax/index.html,,ANONYMOUS,Browser
1520286855272,faece4787ff1a9342887824c7420fe5e,NL,UT,https://www.bol.com/nl/checkout/login.html,,RECOGNIZED,Browser
1520286858090,ec6f9cfb6dd4e6a045f21b0cfea06320,NL,NH,https://www.bol.com/nl/p/fitbit-charge-2-activity-tracker-blauw-grijs-large/9200000095564547/,https://www.bol.com/nl/p/fitbit-charge-2-activity-tracker-lila-special-edition-large/9200000064060960/,RECOGNIZED,Browser
1520286859458,852af400c46e45459c60217aec1e92de,BE,VAN,https://www.bol.com/nl/l/elektronica/tablets-accessoires-tablets/N/10656/filter_N/4294862300/index.html,,ANONYMOUS,Browser
1520286859611,f79470b9604f558f1a4094062536ba03,NL,UT,https://www.bol.com/nl/account/login.html,,RECOGNIZED,Browser
1520286862088,cd16ed2aa7ec1089167d91f133e0f8f5,NL,,https://www.bol.com/nl/p/iets/9200000078766214/,,ANONYMOUS,Hacker
1520286862138,d6dff01b258822a8eb8b8a20b8255c95,US,CA,https://www.bol.com/nl/l/douches-900-mm-breed-acryl/N/13336+4285996863+4275519292/,,ANONYMOUS,Robot
1520286862918,4766ae7842215b989ea143bdb8e888d1,NL,GE,https://www.bol.com/nl/checkout/paid.html,https://www.bol.com/nl/chckout/checkout.html,LOGGEDIN,Browser
1520286864744,785e2f0fab660838ea4818c9f4b93b27,US,CA,https://www.bol.com/nl/l/grijze-lt-luce-plafonnieres-slaapkamer/N/14261+4280906656+22309/filter_N/16718/,,ANONYMOUS,Robot
1520286865288,8b0bcfc0819ee8234e8cf6a50b1bbf8f,US,CA,https://www.bol.com/nl/p/homedecoration-toronto-fotolijst-fotomaat-52x78-cm-aluminium-geborsteld/9200000022491980/,,ANONYMOUS,Robot Mobile
1520286865582,1ef98a4a7f6c914d94605f7e5d97ec8a,BE,BRU,https://www.bol.com/nl/account/login.html,,ANONYMOUS,Browser
1520286868463,d7cef4c79107fbb9ba1ce740e6045b73,US,CA,https://www.bol.com/nl/p/five-stories-for-makers-of-short-films/9200000034058900/,,ANONYMOUS,Robot
1520286869204,fd499466b9013133ac9f862ac5ce25bd,US,CA,https://www.bol.com/nl/l/paarse-le-chic-kinderjassen-vanaf-10/N/16948+4282282061+16721/filter_N/34384/,,ANONYMOUS,Robot
1520286869428,bbf2fa60896761d27a4f9a55fba9c1fd,US,CA,https://www.bol.com/nl/l/sporttops-one-size/N/31142+4283858052+17337/,,ANONYMOUS,Robot
1520286869597,972d78ccf54768cddafb38f08e2c2536,NL,NH,https://www.bol.com/nl/l/boeken/kobo-plus/N/8299+27989/index.html,,LOGGEDIN,Browser
